timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-11-04T13:45:54,AMAZON_BOOKS_60CORE_DMF_DEFAULT_PARAM_1762257276,a8386042-3bac-469a-9e5e-0cda7e0da420,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3058.1757699969457,0.0865213027452372,3.399328143676134e-05,176.74658758087662,69.73712969812338,0.5263094902038574,0.1382308948996274,0.0801832302576457,0.0004436214376541,0.1821501110426046,World,WRD,,,,Linux-4.18.0-477.27.1.el8_8.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
