timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-11-05T21:34:38,MOVIELENS_1M_MULTIDAE_DEFAULT_PARAM_1762374563,bb6b6290-8d00-4a66-b556-180e3b66d4be,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,305.0891552690882,0.0082732154816693,4.316913558858689e-05,255.750258477506,73.7770937618867,0.442605972290039,0.0211739941564039,0.006516167712931,3.706994207274355e-05,0.01741729575088275,World,WRD,,,,Linux-4.18.0-477.27.1.el8_8.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
