timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-09T23:13:45,AMAZON_BOOKS_60CORE_CFKG_DEFAULT_PARAM_1741557637,bd8eb6c1-6eee-442a-a8f2-6da51620452b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,756.5181252490729,0.0215592998535785,2.8498061228183348e-05,146.20463410418398,96.9787791794466,1.0686864852905271,0.0288809644041974,0.0162828438595852,0.0002241914279616,0.0453879996917443,World,WRD,,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
