timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-07T21:23:42,AMAZON_BOOKS_60CORE_BPR_DEFAULT_PARAM_1741373750,a3fb496a-e358-48c7-9580-0c2757f98404,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5218.467299425975,0.1521648273656941,2.915891173303549e-05,148.02765472344018,101.21299055909076,1.661149978637695,0.2056288464660011,0.1122018708725249,0.0025162876418825,0.3203470049804086,World,WRD,,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
