timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-22T10:24:52,MOVIELENS_1M_BPR_DEFAULT_PARAM_1742635264,93c49503-6b90-4421-a29f-3266b9106a83,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,163.51776201091707,0.0066022686541937,4.037646169443651e-05,238.31132846060828,96.16181170515463,1.6704225540161133,0.010300140579828,0.0035266905991022,7.26817772670647e-05,0.0138995129561974,World,WRD,,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
