timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-09T22:49:26,AMAZON_BOOKS_60CORE_LIGHTGCN_DEFAULT_PARAM_1741555160,c0a419cb-b799-4806-a432-0e03a399b8e8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1787.108492936939,0.0557518130708305,3.119665834009207e-05,155.10458584657198,56.3661304957928,1.9012455940246584,0.0686029129939531,0.047831419376223,0.0009379056736775,0.1173722380438537,World,WRD,,,,Linux-4.18.0-425.19.2.el8_7.x86_64-x86_64-with-glibc2.28,3.10.8,2.8.2,1,Intel(R) Xeon(R) Platinum 8358 CPU @ 2.60GHz,1,1 x NVIDIA A100-SXM-64GB,,,15.4,process,N,1.0
